competitionId,eventId,round_number,local_hour,timezone,roundTypeId,bin_15min
BaiaMareNorthOpen2019,333,2,16.0,Europe/Bucharest,2,16.0
EdukentWeekend2022,333fm,1,16.0,Europe/Istanbul,f,16.0
BengaluruSummer2024,555,2,16.0,Asia/Kolkata,c,16.0
SuratCubingSprint2024,333,2,16.0,Asia/Kolkata,2,16.0
QubesDonLieAnkara2022,444,2,16.0,Europe/Istanbul,f,16.0
MuggioSummer2024,333,3,16.0,Europe/Rome,3,16.0
ColoradoColdHandsShowdown2023,333,3,16.0,America/Denver,f,16.0
GortaGoFast2024,444,1,16.0,Europe/Dublin,d,16.0
AdelaideWinterSaturday2023,444,2,16.0,Australia/Adelaide,c,16.0
KostelecSummer2022,555,2,16.0,Europe/Prague,f,16.0
SlovenianNationals2023,666,1,16.0,Europe/Ljubljana,c,16.0
Xian10thAnniversary2019,333,4,16.0,Asia/Shanghai,f,16.0
XianCherryBlossom2025,333,4,16.0,Asia/Shanghai,f,16.0
FlushingOpenPM2024,333,2,16.0,America/New_York,f,16.0
QuangangAfternoon2025,444,1,16.0,Asia/Shanghai,c,16.0
StevenageAugust2024,333,3,16.0,Europe/London,3,16.0
TrujilloHappyNewYear2020,333,2,16.0,America/Lima,2,16.0
MundetOpen2018,444,2,16.0,Europe/Madrid,f,16.0
MunichOpen2017,444,2,16.0,Europe/Berlin,f,16.0
Cubing4aCureFarmington2023,333,2,16.0,America/Detroit,2,16.0
CubiKoronel2024,444,3,16.0,America/Santiago,f,16.0
MunichOpen2019,333,3,16.0,Europe/Berlin,3,16.0
MunichOpen2018,444,2,16.0,Europe/Berlin,f,16.0
ColonialCubeClashVA2024,333,2,16.0,America/New_York,2,16.0
FortPayneSummer2025,333,2,16.0,America/Chicago,2,16.0
MPEIOpen2018,666,1,16.0,Europe/Moscow,c,16.0
RunawayBayMaySunday2023,333,3,16.0,Australia/Brisbane,f,16.0
QubesDonLieistanbul2022,444,2,16.0,Europe/Istanbul,f,16.0
KoreaQualifierDaeguC2024,333,1,16.0,Asia/Seoul,f,16.0
CubingatIowaState2025,555,1,16.0,America/Chicago,c,16.0
KorumCubeChallenge2024,333,2,16.0,Asia/Kolkata,2,16.0
CubingActonElSalvador2024,333,2,16.0,America/El_Salvador,f,16.0
CubingAbovetheDinosaurs2024,666,2,16.0,America/Edmonton,f,16.0
QinhuangdaoWinter2018,333,2,16.0,Asia/Shanghai,f,16.0
QuabbinNewcomers2024,333,2,16.0,America/New_York,2,16.0
AustralianNationals2024,333,4,16.0,Australia/Adelaide,f,16.0
TrondheimEuroQualifiers2022,333,3,16.0,Europe/Oslo,f,16.0
KoreaQualifierSeoulC2024,333,1,16.0,Asia/Seoul,f,16.0
CubingATMOSphere2019,333,2,16.0,Asia/Kolkata,2,16.0
SlovakianSummer2019,333,3,16.0,Europe/Bratislava,f,16.0
GoldenValleyOpenHeredia2024,333,2,16.0,America/Costa_Rica,f,16.0
KSFUstKamenogorskCity2019,555,1,16.0,Asia/Aqtau,c,16.0
KSFPavlodarCity2019,333,3,16.0,Asia/Almaty,f,16.0
KubeKidsVilaVelha2023,333,2,16.0,America/Sao_Paulo,2,16.0
FortitudeSydney2019,666,2,16.0,Australia/Sydney,f,16.0
KolnerKubing2025,333fm,1,16.0,Europe/Berlin,f,16.0
CubingATMOSphere2024,444,2,16.0,Asia/Kolkata,f,16.0
CubingATMOSphere2023,444,2,16.0,Asia/Kolkata,f,16.0
ColombianNationals2024,333,4,16.0,America/Bogota,f,16.0
MysoreCubeOpen2025,333,2,16.0,Asia/Calcutta,f,16.0
MyyrmakiSpringChallenge2019,666,1,16.0,Europe/Helsinki,c,16.0
MysticCubikon2025,333,3,16.0,America/Indiana/Winamac,f,16.0
KubiatEsther2022,444,2,16.0,Asia/Jerusalem,f,16.0
CubeWeekendStMichielsgestel2019,333,3,16.0,Europe/Amsterdam,f,16.0
SlovakNationals2023,444,1,16.0,Europe/Bratislava,d,16.0
DesafioHungriaemSP2024,333,3,16.0,America/Sao_Paulo,f,16.0
GranollersOpen2025,444,1,16.0,Europe/Madrid,c,16.0
StenayOpen2018,333fm,1,16.0,Europe/Paris,f,16.0
KoalaficationSydney2019,444,1,16.0,Australia/Sydney,d,16.0
VegasCubingCupSummer2025,333,2,16.0,America/Los_Angeles,2,16.0
AnchorageSpring2025,666,1,16.0,America/Anchorage,c,16.0
XianOpen2024,333,4,16.0,Asia/Shanghai,f,16.0
SacCubingVI2019,333,2,16.0,America/Los_Angeles,2,16.0
BoqueteBigCubes2022,333,2,16.0,America/Panama,f,16.0
SurabayaOpen2023,444,2,16.0,Asia/Jakarta,f,16.0
BufanuvolsMini2023,444,1,16.0,Europe/Madrid,c,16.0
TulcanOpen2023,333,3,16.0,America/Guayaquil,f,16.0
TunasOpen2019,555,2,16.0,America/Mexico_City,f,16.0
VarazdinOpen2024,333,3,16.0,Europe/Zagreb,f,16.0
BatonRougeWinter2024,444,1,16.0,America/Chicago,d,16.0
AutotaloAllEvents2023,333,1,16.0,Europe/Helsinki,1,16.0
KjellerOpen2024,444,3,16.0,Europe/Copenhagen,f,16.0
AnapolisOpen2024,444,1,16.0,America/Sao_Paulo,d,16.0
SacCubingXIII2023,555,1,16.0,America/Los_Angeles,c,16.0
SacCubingXV2023,444,2,16.0,America/Los_Angeles,f,16.0
VelillaOpen2024,333,1,16.0,Europe/Madrid,1,16.0
MontevideoPalace2019,444,2,16.0,America/Montevideo,c,16.0
CoMOCubingWinter2024,444,2,16.0,America/Chicago,f,16.0
ComfalagosCubing2019,444,2,16.0,America/Bogota,f,16.0
BenoniCubingComeback2024,444,1,16.0,Africa/Johannesburg,d,16.0
BeniIsguenOpen2025,333,2,16.0,Africa/Algiers,f,16.0
AutotaloAllEvents2023,666,1,16.0,Europe/Helsinki,f,16.0
AutotaloAllEvents2023,555,1,16.0,Europe/Helsinki,f,16.0
AutotaloAllEvents2023,444,1,16.0,Europe/Helsinki,f,16.0
ColegioAstherOpen2019,333,3,16.0,America/Eirunepe,f,16.0
SlovenianNationals2024,555,2,16.0,Europe/Ljubljana,f,16.0
Florida2019,333,2,16.0,America/New_York,2,16.0
Florida2020,444,2,16.0,America/New_York,f,16.0
AnahuacCubing2023,444,2,16.0,America/Santiago,c,16.0
BonifacioMemorial2018,444,1,16.0,Asia/Manila,d,16.0
KirkkonummiTimeTrial2023,555,3,16.0,Europe/Helsinki,f,16.0
SacCubingVIII2019,444,2,16.0,America/Los_Angeles,c,16.0
ShriRamCubingChallenge2019,555,1,16.0,Asia/Kolkata,c,16.0
NacionalesChilenas2025,555,3,16.0,Chile/Continental,f,16.0
TransilvaniaCubingOpen2019,444,2,16.0,Europe/Bucharest,c,16.0
PuzzlesinPottsvilleSpring2025,333,3,16.0,America/New_York,f,16.0
KublordagLandvetterII2025,555,1,16.0,Europe/Stockholm,c,16.0
SleeplessinSeattle2023,444,1,16.0,America/Los_Angeles,d,16.0
TurkishNationals2023,333,3,16.0,Europe/Istanbul,f,16.0
MontevideoBisiesto2020,333,2,16.0,America/Montevideo,2,16.0
NacionalesGuatemala2019,333,3,16.0,America/Guatemala,f,16.0
CochaCubingII2018,555,2,16.0,America/La_Paz,f,16.0
BanjaLukaOpen2024,333,3,16.0,Europe/Sarajevo,f,16.0
VenezuelaNationals2025,333,3,16.0,America/Caracas,f,16.0
VentanaldelaSierraOpen2023,333,3,16.0,Europe/Madrid,f,16.0
VentanaldelaSierraOpen2023,555,1,16.0,Europe/Madrid,d,16.0
Xidoo2025,333,3,16.0,America/Mexico_City,f,16.0
FLIPOpen2018,555,1,16.0,Europe/Paris,c,16.0
FLIPOpen11RoadtoEuros2024,444,2,16.0,Europe/Paris,f,16.0
BanjaLukaOpen2022,444,2,16.0,Europe/Sarajevo,f,16.0
VanderbiltWinter2025,666,2,16.0,US/Central,f,16.0
KubsalaWinter2023,444,3,16.0,Europe/Stockholm,f,16.0
KubsalaWinter2023,333,1,16.0,Europe/Stockholm,1,16.0
KumaraguruCubeOpen2025,333,3,16.0,Asia/Colombo,f,16.0
KumaraguruCubeOpen2024,333,4,16.0,Asia/Kolkata,f,16.0
AnkaraApril2025,333,3,16.0,Europe/Istanbul,f,16.0
DeNxNver2025,444,2,16.0,America/Denver,f,16.0
ShinKongOpenNewTaipei2024,333,2,16.0,Asia/Taipei,2,16.0
SacCubingXX2025,333,2,16.0,America/Los_Angeles,2,16.0
PuriminxA2023,333,2,16.0,Asia/Jerusalem,2,16.0
TramshedsSeriesSunday2022,333,2,16.0,Australia/Sydney,2,16.0
TramshedsSeriesSaturday2022,333,2,16.0,Australia/Sydney,2,16.0
VeniaCubearaToto2022,333fm,1,16.0,America/Guatemala,f,16.0
NanchangOpen2019,333,3,16.0,Asia/Urumqi,f,16.0
CONIAInternacional2018,333,2,16.0,America/El_Salvador,f,16.0
CondeOpen2019,333,3,16.0,America/Mexico_City,f,16.0
France2013,333,1,16.0,Europe/Paris,1,16.0
PuneCubeFiesta2023,555,1,16.0,Asia/Kolkata,d,16.0
Coacalcubo2025,333,3,16.0,America/Mexico_City,f,16.0
SaintJohnsShowdown2024,444,2,16.0,America/New_York,f,16.0
KewbzUKChampionship2022,333,4,16.0,Europe/London,f,16.0
KharkivCubefall2021,444,1,16.0,Europe/Kiev,d,16.0
XMUMCubeOpen2025,333,2,16.0,Asia/Kuala_Lumpur,2,16.0
DSFGeneralforsamlingen2025,333,3,16.0,Europe/Berlin,f,16.0
FlexinLex2023,333,2,16.0,America/Kentucky/Louisville,2,16.0
PuneCubeFiesta2023,444,2,16.0,Asia/Kolkata,f,16.0
NapervilleFall2025,333,2,16.0,America/Chicago,2,16.0
AutotaloCommon2023,444,1,16.0,Europe/Helsinki,1,16.0
PuneCubeCarnival2024,666,2,16.0,Asia/Kolkata,c,16.0
CubestuffChallengeQ22024,333,2,16.0,Africa/Johannesburg,f,16.0
CubestuffChallengeQ12024,666,1,16.0,Africa/Harare,f,16.0
SicilySummer2025,444,2,16.0,Europe/Rome,c,16.0
RubiksWCAAfricanChampionship2024,444,3,16.0,Africa/Johannesburg,f,16.0
TorunCubingSummer2024,555,1,16.0,Europe/Warsaw,d,16.0
NapervilleWinterA2022,444,2,16.0,America/Chicago,f,16.0
CMTFrisco2023,333,2,16.0,America/Denver,2,16.0
TorosOpen2023,333,3,16.0,America/Mexico_City,f,16.0
AMRPlanetCubeOpen2025,555,2,16.0,Asia/Calcutta,f,16.0
KetyOpen2023,555,2,16.0,Europe/Warsaw,f,16.0
BudapestReOpen2022,444,2,16.0,Europe/Budapest,2,16.0
TurninginTownsville2023,666,1,16.0,Australia/Lindeman,f,16.0
BarbyCube2022,333,3,16.0,Europe/Paris,f,16.0
QuitoSuperCube2025,333,3,16.0,America/Guayaquil,f,16.0
TurkishSummer2020,444,2,16.0,Europe/Istanbul,f,16.0
AucklandMidYearMadness2023,555,3,16.0,Pacific/Auckland,f,16.0
FlatasenOpen2023,444,1,16.0,Europe/Stockholm,d,16.0
FlatasenOpen2022,333,3,16.0,Europe/Oslo,f,16.0
FlatasenOpen2025,555,1,16.0,Europe/Oslo,1,16.0
Pulmapelipaivat2025,444,2,16.0,Europe/Helsinki,e,16.0
KentStateTacoBash2019,444,2,16.0,America/Kentucky/Louisville,f,16.0
AmritaSilenceOpen2022,444,2,16.0,Asia/Kolkata,f,16.0
AmritaNewcomersTwistathon2025,333,2,16.0,Asia/Kolkata,f,16.0
AmritaCubeOpen2025,333,3,16.0,Asia/Calcutta,f,16.0
CubingComicfestArmenia2025,555,1,16.0,America/Bogota,c,16.0
CubingComesToPondy2022,333,2,16.0,Asia/Kolkata,f,16.0
KeSoloLur2024,444,1,16.0,Asia/Jakarta,d,16.0
BeachsideAuckland2025,333,2,16.0,Pacific/Auckland,2,16.0
BeQuickInBrunswick2023,333,2,16.0,America/New_York,2,16.0
DFWCubingFall2024,333,3,16.0,America/Chicago,3,16.0
GoatsofCubing2023,333,3,16.0,Europe/Warsaw,f,16.0
SpanishChampionship2023,555,1,16.0,Europe/Madrid,d,16.0
NavidadAvesMariaTeams2023,444,1,16.0,America/Bogota,d,16.0
NavidadExploraMedellin2023,333,3,16.0,America/Bogota,f,16.0
NayarOpen2023,333,3,16.0,America/Mazatlan,f,16.0
KentAutumn2023,333,3,16.0,Europe/London,3,16.0
CubingComicfestCali2025,444,2,16.0,America/Bogota,f,16.0
NayarOpen2023,444,1,16.0,America/Mazatlan,d,16.0
BanjaLukaOpen2019,444,2,16.0,Europe/Sarajevo,f,16.0
CMIAutumnOpen2018,333,3,16.0,Asia/Kolkata,f,16.0
FlatasenOpen2020,444,3,16.0,Europe/Oslo,f,16.0
NegrosSpeedcubingOpen2019,333,3,16.0,Asia/Manila,f,16.0
NemoconCundinamarca2024,333,3,16.0,America/Bogota,f,16.0
NepalOpen2018,333,3,16.0,Asia/Kathmandu,f,16.0
PugetSoundFall2019,333,2,16.0,America/Los_Angeles,2,16.0
AvenidaChileIII2023,333,3,16.0,America/Bogota,3,16.0
AucklandAutumn2023,333,4,16.0,Pacific/Auckland,f,16.0
KeepPortlandWeird2022,666,2,16.0,America/Los_Angeles,f,16.0
BattleforBelgrade2025,555,2,16.0,Europe/Belgrade,c,16.0
TokaiOpen2023,333,2,16.0,Asia/Tokyo,2,16.0
NewarkAcademySpring2024,555,1,16.0,America/New_York,c,16.0
FirstSolvesHerrljunga2024,333,3,16.0,Europe/Stockholm,f,16.0
XuzhouSpring2019,444,2,16.0,Asia/Shanghai,f,16.0
FlagCitySummer2023,444,1,16.0,America/New_York,c,16.0
SwedishDecathlonChallenge2018,444,1,16.0,Europe/Stockholm,d,16.0
BangladeshCubingFiesta2025,444,1,16.0,Asia/Dhaka,d,16.0
PuertaVictoria2024,333,3,16.0,America/Mexico_City,f,16.0
ToftaAutumnOpen2023,333,3,16.0,Europe/Stockholm,f,16.0
KatipunanOneBigF2L2024,444,1,16.0,Asia/Manila,c,16.0
MLWGSWinter2020,444,2,16.0,America/New_York,f,16.0
MMovesinMiddlebury2024,333,2,16.0,America/New_York,2,16.0
ClemsonCubeCatastrophe2025,333,2,16.0,America/New_York,2,16.0
BursaFall2020,333,2,16.0,Europe/Istanbul,2,16.0
AvenidaChileVLevels2023,333,3,16.0,America/Bogota,3,16.0
AvenidaChileVII2024,333,3,16.0,America/Bogota,3,16.0
NewEnglandChampionship2024,333,2,16.0,America/New_York,2,16.0
TobaCubetastrophe2022,333,1,16.0,Asia/Jakarta,1,16.0
Missoula2021,444,2,16.0,America/Boise,f,16.0
Missoula2018,333,2,16.0,America/Denver,2,16.0
BrantfordFall2025,333,2,16.0,America/Toronto,2,16.0
CubingforCancerRPV2022,333,2,16.0,America/Los_Angeles,2,16.0
SherwoodParkSpring2022,444,2,16.0,America/Edmonton,f,16.0
GreeceNewYear2019,444,2,16.0,Europe/Athens,f,16.0
ViennaFasching2024,333,3,16.0,Europe/Vienna,f,16.0
KatyCubing2019,444,2,16.0,America/Chicago,f,16.0
NewHampshireSummer2024,444,2,16.0,America/New_York,f,16.0
NewJersey2018,333,4,16.0,America/New_York,f,16.0
CubingForWaterWinter2023,555,2,16.0,America/Chicago,f,16.0
CubingforLifeHonduras2019,333,2,16.0,America/Tegucigalpa,f,16.0
SaltaalCubo2025,555,1,16.0,America/Argentina/Salta,d,16.0
SaltaalCubo2024,444,2,16.0,America/Argentina/Salta,c,16.0
KateriniBeachOpen2024,444,2,16.0,Europe/Athens,f,16.0
FranconiaXX2025,444,2,16.0,Europe/Berlin,f,16.0
MinyonsdeTerrassaOpen2023,333,1,16.0,Europe/Madrid,1,16.0
KyotoOpen2019,555,2,16.0,Asia/Tokyo,f,16.0
AnkaraFall2020,444,2,16.0,Europe/Istanbul,f,16.0
ValenzuelaCubingOpen2024,444,2,16.0,Asia/Manila,f,16.0
ClareValleyCubing2022,555,1,16.0,Australia/Adelaide,c,16.0
FinnishChampionship2024,444,2,16.0,Europe/Helsinki,e,16.0
DublinAutumnSolving2025,555,1,16.0,Europe/Dublin,c,16.0
DubaiOpen2024,444,1,16.0,Asia/Dubai,c,16.0
AvenidaChileXI2024,444,3,16.0,America/Bogota,f,16.0
SaltLakeUtahSummer2023,333,3,16.0,America/Boise,f,16.0
SalvadorNxN2019,333,2,16.0,America/Bahia,2,16.0
KarkiOpen2024,444,2,16.0,Europe/Riga,c,16.0
CityofLakesNepal2020,333,2,16.0,Asia/Kathmandu,2,16.0
AvenidaChileXIV2024,333,2,16.0,America/Bogota,2,16.0
AvenidaChileXIII2024,444,3,16.0,America/Bogota,f,16.0
BeaconhouseMalaysiaCubeOpen2019,555,1,16.0,Asia/Kuching,c,16.0
BerkeleyWinter2025,444,2,16.0,America/Los_Angeles,f,16.0
LafayetteFall2019,333,2,16.0,America/Chicago,2,16.0
CubingforYuval2024,333,3,16.0,Asia/Jerusalem,3,16.0
VientianeOpen2025,333,3,16.0,Asia/Vientiane,f,16.0
NewZamora2019,333,3,16.0,Pacific/Pago_Pago,f,16.0
NexusSummerOpenSunday2023,333,3,16.0,Asia/Kolkata,f,16.0
NexusSummerOpenSaturday2023,333,3,16.0,Asia/Kolkata,f,16.0
AvenidaChileXVI2024,333,2,16.0,America/Bogota,2,16.0
AvenidaChileXV2024,333,2,16.0,America/Bogota,2,16.0
NhoodAlcalaMysteryOpen2023,444,3,16.0,Europe/Madrid,c,16.0
LagunaSpeedcubingOpen2023,333,2,16.0,Asia/Manila,2,16.0
CubesMastersZhytomyr2019,333,2,16.0,Europe/Kiev,2,16.0
RaipurCubeCarnival2019,333,3,16.0,Asia/Kolkata,f,16.0
CopaRubikSimonIPatino2017,555,2,16.0,America/La_Paz,f,16.0
CopaLamatepec2019,333,3,16.0,America/El_Salvador,f,16.0
NhoodAlcalaMysteryOpen2023,555,1,16.0,Europe/Madrid,d,16.0
NickelCity2023,333,2,16.0,America/New_York,2,16.0
ShenzhenOpen2019,333,3,16.0,Asia/Urumqi,f,16.0
GreenFall2024,333,3,16.0,America/New_York,f,16.0
GreenSpring2024,333,3,16.0,America/New_York,f,16.0
SSTKielce2021,666,1,16.0,Europe/Warsaw,d,16.0
FestivalCuberoCubico2019,444,3,16.0,America/Bogota,f,16.0
YaracuyOpen2023,333,3,16.0,America/Caracas,f,16.0
YangjiangOpen2019,333,3,16.0,Asia/Urumqi,f,16.0
AthensSummerSolstice2025,666,1,16.0,Europe/Athens,d,16.0
SumofRanksGranada2023,333fm,1,16.0,Europe/Madrid,f,16.0
TwoDaysReturnBogota2023,555,1,16.0,America/Bogota,c,16.0
CopperCountryCubing2019,333,2,16.0,America/New_York,2,16.0
RaipurMonsoonCubeOpen2024,333,2,16.0,Asia/Kolkata,2,16.0
BusanSpring2024,555,1,16.0,Asia/Seoul,d,16.0
BusanSpring2024,666,2,16.0,Asia/Seoul,f,16.0
KampinKuutiopaivat2025,555,1,16.0,Europe/Helsinki,d,16.0
CubinginBeillin2025,333,3,16.0,America/Bogota,f,16.0
KanazawaOpen2020,444,2,16.0,Asia/Tokyo,f,16.0
RapidlyGrand2023,444,2,16.0,America/New_York,c,16.0
CordobaCubea2024,666,1,16.0,America/Argentina/Cordoba,c,16.0
RubiksIrishChampionship2024,666,2,16.0,Europe/Dublin,f,16.0
CuberSpringOpenPlazaHuancayo2023,444,2,16.0,America/Lima,f,16.0
CubersFloodWatertown2022,333,2,16.0,America/New_York,2,16.0
CorbyAutumn2025,333,3,16.0,Europe/London,f,16.0
AvenidaChileXX2025,555,1,16.0,America/Bogota,c,16.0
PskovOpen2019,444,1,16.0,Europe/Moscow,d,16.0
PSKGPremiereCubing2025,333,2,16.0,Asia/Jakarta,2,16.0
NizhnyNovgorodSpringOpen2019,333,2,16.0,Europe/Moscow,2,16.0
NoidaCubeOpen2022,333,2,16.0,Asia/Kolkata,2,16.0
PSKGPremiereCubing2020,444,1,16.0,Asia/Jakarta,c,16.0
NoClockinLuzice2023,333,3,16.0,Europe/Prague,f,16.0
ByczyCubeRace2019,444,2,16.0,Europe/Warsaw,f,16.0
GrossmontFall2019,666,2,16.0,America/Los_Angeles,f,16.0
BucharestSmartSummerCubing2025,444,2,16.0,Europe/Bucharest,f,16.0
U24OpenSeptember2022,333,3,16.0,Europe/Kiev,f,16.0
SideEventsMinnesota2022,333,2,16.0,America/Chicago,2,16.0
WuhanOpen2019,666,2,16.0,Asia/Urumqi,f,16.0
NoPlaceForDNFFall2019,444,1,16.0,America/New_York,c,16.0
TietomaaOpen2022,444,1,16.0,Europe/Helsinki,f,16.0
AmericanSchoolofBahrainB2024,444,1,16.0,Asia/Qatar,c,16.0
JurupaValleyCubingFall2023,333,2,16.0,America/Los_Angeles,2,16.0
Just3x3OldShanghaiEdition2023,333,1,16.0,Asia/Jakarta,1,16.0
AgoraIzcalli2025,333,3,16.0,America/Mexico_City,f,16.0
ChongqingOpen2023,444,2,16.0,Asia/Chongqing,f,16.0
UBCOpen2020,333,2,16.0,America/Vancouver,2,16.0
LakewoodFall2023,333,2,16.0,America/Los_Angeles,2,16.0
UzbekistanNewYear2023,555,1,16.0,Asia/Tashkent,d,16.0
CubersEve2018,555,2,16.0,Europe/Warsaw,f,16.0
AnkaraJuly2023,333,3,16.0,Europe/Istanbul,f,16.0
BangkokCubeFest2022,333,3,16.0,Asia/Bangkok,f,16.0
BangkokCubeDayWinter2024,333,2,16.0,Asia/Bangkok,2,16.0
TicinoOpen2025,444,3,16.0,Europe/Zurich,f,16.0
NorthamptonFallB2023,333,3,16.0,America/New_York,f,16.0
AmericanaOpen2018,333,3,16.0,America/Sao_Paulo,f,16.0
JukiModsBaztanOpen2019,444,3,16.0,Europe/Madrid,f,16.0
ChipichapealCubo2025,333,2,16.0,America/Bogota,2,16.0
NorthamptonNewcomersD2024,333,2,16.0,America/New_York,2,16.0
NorthCarolinaChampionship2023,666,1,16.0,America/New_York,c,16.0
SandaWinter2025,333,3,16.0,Europe/Rome,f,16.0
VillaRiachueloalCubo2025,444,1,16.0,America/Argentina/Buenos_Aires,c,16.0
VilleneuvelesAvignonB2021,444,2,16.0,Europe/Paris,f,16.0
DunasenMexicali2025,444,2,16.0,America/Tijuana,f,16.0
FeicobolOpen2022,333,3,16.0,America/La_Paz,f,16.0
ABHC2019,666,1,16.0,Europe/London,c,16.0
CubersCafeOpen2019,333,3,16.0,Asia/Hong_Kong,f,16.0
CubeRevengeIstanbul2022,333,3,16.0,Europe/Istanbul,f,16.0
U24TetianaDayKyiv2025,333,3,16.0,Europe/Kyiv,f,16.0
VilleneuvelesAvignonA2021,444,2,16.0,Europe/Paris,f,16.0
Growels101CubeOpen2023,333,2,16.0,Asia/Kolkata,2,16.0
DecimoAniversarioGuatemala2023,555,1,16.0,America/Guatemala,c,16.0
NortheastChampionship2022,444,1,16.0,America/New_York,d,16.0
AtaturkCubeWeekend2022,444,2,16.0,Europe/Istanbul,2,16.0
UAOpen2018,333,2,16.0,America/Santiago,f,16.0
FraserValleySpringOpen2019,666,1,16.0,America/Dawson,c,16.0
RubiksGermanNationals2024,333,4,16.0,Europe/Berlin,f,16.0
LaPazMasters2024,555,2,16.0,America/La_Paz,f,16.0
LaPazSurvivors2022,333,3,16.0,America/La_Paz,f,16.0
NorthernAdelaideCubing2024,444,2,16.0,Australia/Adelaide,f,16.0
SwisscubingCupII2019,444,2,16.0,Europe/Zurich,f,16.0
NorthernDecathlon2019,333,2,16.0,Asia/Baku,f,16.0
NorthernColoradoCubing2022,444,2,16.0,America/Denver,f,16.0
NorthernKentucky2025,444,2,16.0,America/Kentucky/Louisville,f,16.0
AvenidaChileXXVI2025,333,3,16.0,America/Bogota,f,16.0
DebicaCubingWinter2024,333,3,16.0,Europe/Warsaw,f,16.0
CornhuskerCubingClassic2023,555,2,16.0,America/Chicago,f,16.0
AnkaraMayB2025,333,3,16.0,Europe/Istanbul,f,16.0
AnkaraMayA2025,333,3,16.0,Europe/Istanbul,f,16.0
AnkaraJuneA2025,444,2,16.0,Europe/Istanbul,f,16.0
AtaturkCubeWeekend2023,555,1,16.0,Europe/Istanbul,c,16.0
GuateMayaOpen2018,555,2,16.0,America/Guatemala,f,16.0
GuateMayaOpen2019,444,2,16.0,America/Guatemala,f,16.0
ShenyangAutumn2025,444,2,16.0,Asia/Shanghai,f,16.0
Boise2019,666,1,16.0,America/Boise,c,16.0
ChillinginCanberraSunday2024,333,3,16.0,Australia/Sydney,f,16.0
FastInMass2022,333,2,16.0,America/New_York,2,16.0
FECAPOpen2024,333,2,16.0,America/Bahia,f,16.0
ChillanOpen2021,444,2,16.0,America/Santiago,f,16.0
NorthsideDuologyPart12022,333,1,16.0,Australia/Brisbane,1,16.0
ThousandOaksCubingOpen2019,333,3,16.0,America/Los_Angeles,f,16.0
VilniusAmanita2023,555,1,16.0,Europe/Vilnius,d,16.0
UCDCubeDays2025,666,2,16.0,Europe/Dublin,f,16.0
LaSillaII2019,444,3,16.0,America/Monterrey,f,16.0
MidlandsMixup2024,444,2,16.0,Europe/Dublin,f,16.0
SummerKubeVitoria2024,333,2,16.0,America/Sao_Paulo,2,16.0
JieyangWinter2020,555,2,16.0,Asia/Urumqi,f,16.0
JogjaSpeedcubingMasters2024,333,2,16.0,Asia/Jakarta,2,16.0
SandnesOpen2018,333,3,16.0,Europe/Oslo,f,16.0
JogjaFunSpeedcubing2023,444,1,16.0,Asia/Bangkok,c,16.0
JohorCubeOpen2024,333,2,16.0,Asia/Kuala_Lumpur,2,16.0
DebicaCubingWinter2025,444,1,16.0,Europe/Warsaw,c,16.0
ChienKuoCubingParty2024,444,2,16.0,Asia/Taipei,f,16.0
CabalenCubingFest2025,333,2,16.0,Asia/Manila,2,16.0
ChienKuoCubingParty2019,333,2,16.0,Asia/Taipei,2,16.0
DayforPRsTachira2024,333,3,16.0,America/Caracas,f,16.0
BattleforBelgradeII2025,444,3,16.0,Europe/Belgrade,f,16.0
SandnesOpen2020,333,3,16.0,Europe/Oslo,f,16.0
SwisscubingCupIII2018,333,3,16.0,Europe/Zurich,f,16.0
ChicoSpring2024,333,3,16.0,America/Los_Angeles,f,16.0
NorthWalesSummer2023,444,2,16.0,Europe/London,c,16.0
ChiclayanosIndependientes2023,333,2,16.0,America/Lima,2,16.0
SmolyanOpen2025,333,2,16.0,Europe/Sofia,2,16.0
LaSillaIII2022,555,3,16.0,America/Monterrey,f,16.0
CubinginRuzinovFebruary2025,444,3,16.0,Europe/Prague,c,16.0
JharkhandCubeOpen2019,333,2,16.0,Asia/Kolkata,2,16.0
FargoDome2023,555,2,16.0,America/Chicago,f,16.0
DuPageFall2024,555,1,16.0,America/Chicago,d,16.0
DunwoodyDayBash2019,555,1,16.0,America/New_York,c,16.0
PretzelMania2023,333,3,16.0,America/New_York,f,16.0
PretzelMania2023,444,1,16.0,America/New_York,d,16.0
CaintaCubingMania2024,444,1,16.0,Asia/Manila,c,16.0
RECCubeOpen2024,333,2,16.0,Asia/Kolkata,f,16.0
RebelCountyColours2025,333,3,16.0,Europe/Dublin,f,16.0
SiedlceOpen2023,444,2,16.0,Europe/Warsaw,f,16.0
NorwegianChampionship2025,444,1,16.0,Europe/Berlin,1,16.0
NoTriangleinDebica2023,333fm,1,16.0,Europe/Warsaw,f,16.0
AvesMaria2022,333,3,16.0,America/Bogota,f,16.0
PretoriaSpringAfternoon2023,444,2,16.0,Africa/Johannesburg,c,16.0
BogotaNoDuerme2024,666,1,16.0,America/Bogota,c,16.0
VilniusSummerOpen2023,333,3,16.0,Europe/Vilnius,f,16.0
ShaoxingOpen2019,333,3,16.0,Asia/Shanghai,f,16.0
NoTriangleinRzeszow2024,333fm,1,16.0,Europe/Warsaw,f,16.0
NoTriangleinDebica2023,444,2,16.0,Europe/Warsaw,f,16.0
LaSillalVMonterrey2024,444,3,16.0,America/Monterrey,f,16.0
